id_tweet,userid,screen_name,created_at,texto_tweet,Numero_pasados,Numero_presentes,Numero_futuros,Numero_condicionales,Numero_Infinitivos,Numero_Gerundios,Verbos_indicativo,Verbos_subjuntivo,Numero_determinantes,Determinantes_masc,Determinantes_fem,Determinantes_sing,Determinantes_plu,Determinantes_articulos,Determinantes_numerales,Determinantes_exclamativos,Determinantes_indefinidos,Determinantes_demostrativos,Determinantes_posesivos,Numero_nombres_propios,Numero_nombres_comunes,Numero_nombres,Nombres_singular,Nombres_plural,Nombres_masculino,Nombres_femenino,Genero_no_detectado,Numero_no_detectado,Numero_preposiciones,Numero_pronombres,Pronombres_masc,Pronombres_fem,Pronombres_sing,Pronombres_plu,Pronombres_personales,Pronombres_relativos,Pronombres_indefinidos,Pronombres_demostrativos,Pronombres_interrogativos,Pronombres_numerales,Pronombres_posesivos,Analisis_sentimiento,Numero_emojis,Numero_hagstags,Numero_webs,Longitud_media_palabras,Moda_palabras_tweet,Mediana_palabras_tweet,Numero_errores,Numero_tipos_de_error,Numero_tildes,Numero_signos_puntuacion,Numero_adjetivos,Adjetivos_masc,Adjetivos_fem,Adjetivos_sing,Adjetivos_plu,Adjetivos_comparativos,Adjetivos_numerales,Adjetivos_calificativos,Media_palabras_por_sintagma,Numero_sintagmas
__1456681565812035585,220639235,henshousestudio,2021-11-05T17:55:23.000Z,"Todo listo en #salamanca #Anfitrión @pentacionespectaculos
 #nofilter en Teatro Liceo https://t.co/h4xEu0DV40",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,2,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,8.909090909090908,5,6,1,1,0,0,1,1,0,1,0,0,0,1,5,2
__1483069635436191748,2725086567,AlcanizCF,2022-01-17T13:32:09.000Z,"Fotos del partido Alcañizcf- Calanda. Reportaje completo en nuestra 
página de Facebook. #alcañizcf #contigosomosmas
 #aragonesadeobrasciviles https://t.co/DduUfAH4q4",0,0,0,0,0,0,0,0,2,1,1,2,0,1,0,0,0,0,1,2,5,7,4,1,3,2,2,2,3,1,0,1,1,0,0,0,0,0,0,0,1,,0,2,1,9.3125,7,8.0,2,1,1,3,1,1,0,1,0,0,0,1,4.166666666666667,6
__1482084566408081415,7664852,JoseM_SGP,2022-01-14T20:17:51.000Z,"M A R R U E C O S . La gran cruz del Monte Arruit vista desde 
un aeroplano https://t.co/1DmT8LQsiQ https://t.co/g9SyCxytao",0,0,0,0,0,0,0,0,3,2,1,3,0,2,0,0,1,0,0,2,7,9,2,0,1,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,4.590909090909091,1,2.0,4,2,0,1,2,0,1,2,0,0,0,2,4.833333333333333,6
__1482111551507156997,7664852,JoseM_SGP,2022-01-14T22:05:04.000Z,"Pregunta seria: cómo hubiera afectado a la señal de los radares de 
la WWII el que un avion hubiera sido de plástico reforzado de fibra en
 lugar de metálico?",2,0,0,0,0,0,0,2,5,3,2,4,1,4,0,0,1,0,0,1,7,8,5,1,3,3,2,2,7,2,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,4.413793103448276,2,4,3,2,3,2,3,2,1,3,0,0,0,3,9.727272727272727,11
__1476301946541813769,352468789,DeniaFernandez,2021-12-29T21:19:47.000Z,"Y amiga mía, princesa de un cuento infinito
Amiga mía, tan sólo pretendo que cuentes conmigo
Amiga mía, a ver si uno de estos días
Por fin aprendo
A hablar sin tener que dar tantos rodeos
Que toda esta historia me importa
Porque eres mi amiga, oh no",0,3,0,0,4,0,3,0,8,3,4,6,2,0,1,0,3,3,1,2,11,13,7,3,3,6,4,3,6,6,1,3,6,0,2,1,3,0,0,0,1,,0,0,0,4.208333333333333,3,4.0,1,1,5,4,0,0,0,0,0,0,0,0,9.15,20
__1476304254277201927,352468789,DeniaFernandez,2021-12-29T21:28:57.000Z,"Cuenta hasta tres, empiezo yo primero
Que así el efecto del disparo es más certero
Y ya no sigues tú, quitándome la prisa
Mirando como la tortuga te hipnotiza
❤️🐢",0,4,0,0,0,0,4,0,5,2,2,4,1,4,1,0,0,0,0,0,4,4,4,0,2,2,0,0,2,4,0,0,3,0,4,0,0,0,0,0,0,,2,0,0,4.366666666666666,2,3.5,0,0,4,2,1,1,0,1,0,0,0,1,8.142857142857142,14
__1476305474291003393,352468789,DeniaFernandez,2021-12-29T21:33:48.000Z,"""como es calvo le doy al negro""😂😂😂
#AtrápameCSur",0,2,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,,3,0,0,4.75,2,4.0,1,1,0,2,1,1,0,1,0,0,0,1,4.333333333333333,3
__1449816456531677186,352468789,DeniaFernandez,2021-10-17T19:15:54.000Z,"Y mañana lunes 😪
Vaya semana me espera",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,,1,0,0,4.285714285714286,6,5,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333,3
__1449817821194637323,352468789,DeniaFernandez,2021-10-17T19:21:19.000Z,Andy Warhol patrocina esta camiseta https://t.co/szKQhdPmxd,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,2,1,3,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,9,4,7.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
__1486467875451936771,18901057,GuitarCafe,2022-01-26T22:35:33.000Z,"Salvador Sobral siempre es un Oasis de buen gusto entre la chabacaneria
 habitual de estos saraos #BenidormFest",0,1,0,0,0,0,1,0,3,2,1,2,1,1,0,0,1,1,0,2,4,6,2,1,3,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,5.529411764705882,2,5,2,1,0,0,2,1,0,2,0,0,0,2,7.6,5
__1486478534159777793,18901057,GuitarCafe,2022-01-26T23:17:54.000Z,"Como estaré de cansado que he ido a lavarme la cara con las gafas
 puestas. Hora de parar. Boa noite https://t.co/XhSlHXy1Dz",1,0,1,0,1,0,2,0,2,0,2,1,1,2,0,0,0,0,0,2,3,5,2,1,0,3,2,2,4,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,4.904761904761905,3,4,1,1,1,2,2,1,1,1,1,0,0,2,5.125,8
__1486595804043386881,18901057,GuitarCafe,2022-01-27T07:03:53.000Z,Qué casualidad. A mi también https://t.co/P5KQXqnfrM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7.833333333333333,3,5.0,1,1,2,1,0,0,0,0,0,0,0,0,2.5,2
